random_id,participant_id,trial_type,trial_index,trial_number,time_elapsed,rt,stimulus,response,question_order,correct_key,correct,object_num,angle,correct_response,correct_response_key,age,year,major,minor,gender,about,difficulties,trial_kind
puzrs8qr737,pony,image-keyboard-response,100,35,233095,671,stimuli/32_150.jpg,j,NA,NA,TRUE,32,150,same,j,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,102,36,234187,814,stimuli/30_0_R.jpg,j,NA,NA,FALSE,30,0,different,f,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,104,37,235849,382,stimuli/6_50.jpg,j,NA,NA,TRUE,6,50,same,j,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,106,38,237111,980,stimuli/43_0.jpg,j,NA,NA,TRUE,43,0,same,j,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,108,39,238611,1220,stimuli/16_150_R.jpg,f,NA,NA,TRUE,16,150,different,f,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,110,40,240040,1150,stimuli/32_100_R.jpg,j,NA,NA,FALSE,32,100,different,f,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,112,41,242557,1235,stimuli/27_0_R.jpg,j,NA,NA,FALSE,27,0,different,f,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,114,42,244481,642,stimuli/20_50.jpg,f,NA,NA,FALSE,20,50,same,j,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,116,43,247097,1337,stimuli/14_0_R.jpg,j,NA,NA,FALSE,14,0,different,f,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,118,44,250273,1896,stimuli/45_150.jpg,f,NA,NA,FALSE,45,150,same,j,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,120,45,252423,868,stimuli/47_50.jpg,j,NA,NA,TRUE,47,50,same,j,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,122,46,260202,NA,stimuli/19_50_R.jpg,null,NA,NA,FALSE,19,50,different,f,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,124,47,265170,3690,stimuli/22_50_R.jpg,j,NA,NA,FALSE,22,50,different,f,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,126,48,272911,6462,stimuli/16_100_R.jpg,j,NA,NA,FALSE,16,100,different,f,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,129,49,278395,604,stimuli/17_50.jpg,f,NA,NA,FALSE,17,50,same,j,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,131,50,280329,488,stimuli/15_150.jpg,j,NA,NA,TRUE,15,150,same,j,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,133,51,281538,766,stimuli/47_0.jpg,j,NA,NA,TRUE,47,0,same,j,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,135,52,282705,728,stimuli/40_100_R.jpg,f,NA,NA,TRUE,40,100,different,f,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,137,53,283647,499,stimuli/40_50_R.jpg,f,NA,NA,TRUE,40,50,different,f,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,139,54,285030,940,stimuli/29_100.jpg,j,NA,NA,TRUE,29,100,same,j,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,141,55,286122,650,stimuli/30_100_R.jpg,f,NA,NA,TRUE,30,100,different,f,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,143,56,287218,657,stimuli/20_100.jpg,f,NA,NA,FALSE,20,100,same,j,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,145,57,289113,453,stimuli/13_0_R.jpg,j,NA,NA,FALSE,13,0,different,f,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,147,58,291373,814,stimuli/28_150.jpg,j,NA,NA,TRUE,28,150,same,j,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,149,59,293255,1439,stimuli/12_150_R.jpg,j,NA,NA,FALSE,12,150,different,f,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,151,60,295831,1131,stimuli/38_150_R.jpg,f,NA,NA,TRUE,38,150,different,f,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,153,61,297690,1415,stimuli/18_50.jpg,j,NA,NA,TRUE,18,50,same,j,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,155,62,299749,1618,stimuli/9_100_R.jpg,f,NA,NA,TRUE,9,100,different,f,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,157,63,301055,865,stimuli/18_150.jpg,j,NA,NA,TRUE,18,150,same,j,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,159,64,302353,854,stimuli/39_0.jpg,j,NA,NA,TRUE,39,0,same,j,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,161,65,306268,3472,stimuli/44_100.jpg,j,NA,NA,TRUE,44,100,same,j,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,163,66,308399,1692,stimuli/2_0_R.jpg,f,NA,NA,TRUE,2,0,different,f,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,165,67,310558,1722,stimuli/25_150_R.jpg,j,NA,NA,FALSE,25,150,different,f,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,167,68,313085,1083,stimuli/43_50.jpg,j,NA,NA,TRUE,43,50,same,j,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,169,69,315387,1858,stimuli/8_0_R.jpg,f,NA,NA,TRUE,8,0,different,f,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,171,70,317066,1239,stimuli/26_150.jpg,f,NA,NA,FALSE,26,150,same,j,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,173,71,319098,589,stimuli/41_100_R.jpg,j,NA,NA,FALSE,41,100,different,f,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,175,72,321176,633,stimuli/4_50_R.jpg,f,NA,NA,TRUE,4,50,different,f,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,177,73,322341,728,stimuli/3_100.jpg,f,NA,NA,FALSE,3,100,same,j,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,179,74,324210,426,stimuli/6_0.jpg,j,NA,NA,TRUE,6,0,same,j,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,181,75,325560,907,stimuli/21_150_R.jpg,f,NA,NA,TRUE,21,150,different,f,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,183,76,326691,692,stimuli/14_150.jpg,j,NA,NA,TRUE,14,150,same,j,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,185,77,327788,653,stimuli/32_0.jpg,j,NA,NA,TRUE,32,0,same,j,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,187,78,329018,789,stimuli/37_50_R.jpg,j,NA,NA,FALSE,37,50,different,f,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,189,79,331082,620,stimuli/31_150_R.jpg,j,NA,NA,FALSE,31,150,different,f,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,191,80,332768,240,stimuli/42_150_R.jpg,f,NA,NA,TRUE,42,150,different,f,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,193,81,333820,611,stimuli/11_50.jpg,j,NA,NA,TRUE,11,50,same,j,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,195,82,334728,462,stimuli/35_0_R.jpg,j,NA,NA,FALSE,35,0,different,f,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,197,83,336448,275,stimuli/39_0_R.jpg,f,NA,NA,TRUE,39,0,different,f,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,199,84,337858,970,stimuli/18_0.jpg,f,NA,NA,FALSE,18,0,same,j,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,201,85,340107,804,stimuli/31_0.jpg,j,NA,NA,TRUE,31,0,same,j,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,203,86,341532,986,stimuli/9_0.jpg,j,NA,NA,TRUE,9,0,same,j,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,205,87,343989,2016,stimuli/20_150_R.jpg,f,NA,NA,TRUE,20,150,different,f,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,207,88,347003,2570,stimuli/6_50_R.jpg,f,NA,NA,TRUE,6,50,different,f,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,209,89,350118,2671,stimuli/7_50_R.jpg,j,NA,NA,FALSE,7,50,different,f,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,211,90,352007,445,stimuli/38_150.jpg,f,NA,NA,FALSE,38,150,same,j,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,213,91,353461,12,stimuli/21_0.jpg,j,NA,NA,TRUE,21,0,same,j,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,215,92,354363,454,stimuli/34_100.jpg,j,NA,NA,TRUE,34,100,same,j,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,217,93,355343,535,stimuli/43_150_R.jpg,j,NA,NA,FALSE,43,150,different,f,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,219,94,357183,400,stimuli/3_0.jpg,f,NA,NA,FALSE,3,0,same,j,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,221,95,358779,152,stimuli/34_50_R.jpg,j,NA,NA,FALSE,34,50,different,f,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
puzrs8qr737,pony,image-keyboard-response,223,96,360491,272,stimuli/1_100.jpg,f,NA,NA,FALSE,1,100,same,j,21,4th year,Design & Interaction,Supply Chain,Woman,mentally rotating objects,,experimental
pxetgqmdoq3,dolphin,html-keyboard-response,9,1,88612,7561,"<img src=""stimuli/2_150_R.jpg"">",f,NA,j,FALSE,NA,NA,NA,NA,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",practice
pxetgqmdoq3,dolphin,html-keyboard-response,11,2,92113,2243,"<img src=""stimuli/2_100.jpg"">",f,NA,f,TRUE,NA,NA,NA,NA,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",practice
pxetgqmdoq3,dolphin,html-keyboard-response,13,3,100845,7475,"<img src=""stimuli/2_50_R.jpg"">",f,NA,j,FALSE,NA,NA,NA,NA,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",practice
pxetgqmdoq3,dolphin,html-keyboard-response,15,4,103712,1612,"<img src=""stimuli/2_0.jpg"">",f,NA,f,TRUE,NA,NA,NA,NA,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",practice
pxetgqmdoq3,dolphin,html-keyboard-response,17,5,107109,2139,"<img src=""stimuli/1_50.jpg"">",f,NA,f,TRUE,NA,NA,NA,NA,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",practice
pxetgqmdoq3,dolphin,html-keyboard-response,19,6,110000,1637,"<img src=""stimuli/1_100_R.jpg"">",j,NA,j,TRUE,NA,NA,NA,NA,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",practice
pxetgqmdoq3,dolphin,html-keyboard-response,21,7,113132,1876,"<img src=""stimuli/1_0_R.jpg"">",f,NA,j,FALSE,NA,NA,NA,NA,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",practice
pxetgqmdoq3,dolphin,html-keyboard-response,23,8,116739,2352,"<img src=""stimuli/1_150.jpg"">",j,NA,f,FALSE,NA,NA,NA,NA,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",practice
pxetgqmdoq3,dolphin,image-keyboard-response,26,1,124040,2352,stimuli/45_100_R.jpg,j,NA,NA,TRUE,45,100,different,j,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
pxetgqmdoq3,dolphin,image-keyboard-response,28,2,127253,2759,stimuli/28_150_R.jpg,j,NA,NA,TRUE,28,150,different,j,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
pxetgqmdoq3,dolphin,image-keyboard-response,30,3,131399,3693,stimuli/11_100.jpg,f,NA,NA,TRUE,11,100,same,f,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
pxetgqmdoq3,dolphin,image-keyboard-response,32,4,139354,NA,stimuli/31_150.jpg,null,NA,NA,FALSE,31,150,same,f,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
pxetgqmdoq3,dolphin,image-keyboard-response,34,5,143472,2661,stimuli/23_0_R.jpg,j,NA,NA,TRUE,23,0,different,j,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
pxetgqmdoq3,dolphin,image-keyboard-response,36,6,146545,2620,stimuli/21_100.jpg,f,NA,NA,TRUE,21,100,same,f,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
pxetgqmdoq3,dolphin,image-keyboard-response,38,7,148453,1455,stimuli/47_50.jpg,f,NA,NA,TRUE,47,50,same,f,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
pxetgqmdoq3,dolphin,image-keyboard-response,40,8,152541,3634,stimuli/42_150.jpg,f,NA,NA,TRUE,42,150,same,f,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
pxetgqmdoq3,dolphin,image-keyboard-response,42,9,155011,2017,stimuli/6_50_R.jpg,f,NA,NA,FALSE,6,50,different,j,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
pxetgqmdoq3,dolphin,image-keyboard-response,44,10,157857,1389,stimuli/27_150_R.jpg,f,NA,NA,FALSE,27,150,different,j,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
pxetgqmdoq3,dolphin,image-keyboard-response,46,11,161657,2343,stimuli/14_150.jpg,f,NA,NA,TRUE,14,150,same,f,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
pxetgqmdoq3,dolphin,image-keyboard-response,48,12,163468,1358,stimuli/37_0_R.jpg,j,NA,NA,TRUE,37,0,different,j,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
pxetgqmdoq3,dolphin,image-keyboard-response,50,13,166218,2298,stimuli/4_0_R.jpg,f,NA,NA,FALSE,4,0,different,j,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
pxetgqmdoq3,dolphin,image-keyboard-response,52,14,170755,3081,stimuli/34_50_R.jpg,j,NA,NA,TRUE,34,50,different,j,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
pxetgqmdoq3,dolphin,image-keyboard-response,54,15,174761,3554,stimuli/6_100.jpg,j,NA,NA,FALSE,6,100,same,f,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
pxetgqmdoq3,dolphin,image-keyboard-response,56,16,177720,1503,stimuli/18_50.jpg,f,NA,NA,TRUE,18,50,same,f,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
pxetgqmdoq3,dolphin,image-keyboard-response,58,17,180192,2020,stimuli/41_100_R.jpg,j,NA,NA,TRUE,41,100,different,j,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
pxetgqmdoq3,dolphin,image-keyboard-response,60,18,183124,2479,stimuli/35_50.jpg,j,NA,NA,FALSE,35,50,same,f,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
pxetgqmdoq3,dolphin,image-keyboard-response,62,19,185881,1300,stimuli/34_100_R.jpg,f,NA,NA,FALSE,34,100,different,j,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
pxetgqmdoq3,dolphin,image-keyboard-response,64,20,188342,1005,stimuli/23_100.jpg,j,NA,NA,FALSE,23,100,same,f,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
pxetgqmdoq3,dolphin,image-keyboard-response,66,21,191399,1601,stimuli/3_100.jpg,f,NA,NA,TRUE,3,100,same,f,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
pxetgqmdoq3,dolphin,image-keyboard-response,68,22,193020,1168,stimuli/13_50_R.jpg,f,NA,NA,FALSE,13,50,different,j,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
pxetgqmdoq3,dolphin,image-keyboard-response,70,23,195857,1379,stimuli/24_100.jpg,j,NA,NA,FALSE,24,100,same,f,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
pxetgqmdoq3,dolphin,image-keyboard-response,72,24,197972,659,stimuli/43_50_R.jpg,f,NA,NA,FALSE,43,50,different,j,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
pxetgqmdoq3,dolphin,image-keyboard-response,74,25,199876,447,stimuli/48_0.jpg,f,NA,NA,TRUE,48,0,same,f,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
pxetgqmdoq3,dolphin,image-keyboard-response,76,26,201312,982,stimuli/9_100_R.jpg,f,NA,NA,FALSE,9,100,different,j,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
pxetgqmdoq3,dolphin,image-keyboard-response,78,27,203043,275,stimuli/41_150_R.jpg,j,NA,NA,TRUE,41,150,different,j,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
pxetgqmdoq3,dolphin,image-keyboard-response,80,28,204107,610,stimuli/32_0.jpg,j,NA,NA,FALSE,32,0,same,f,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
pxetgqmdoq3,dolphin,image-keyboard-response,82,29,206477,915,stimuli/31_50.jpg,f,NA,NA,TRUE,31,50,same,f,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
pxetgqmdoq3,dolphin,image-keyboard-response,84,30,207607,677,stimuli/18_0_R.jpg,j,NA,NA,TRUE,18,0,different,j,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
pxetgqmdoq3,dolphin,image-keyboard-response,86,31,208971,911,stimuli/38_0_R.jpg,f,NA,NA,FALSE,38,0,different,j,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
pxetgqmdoq3,dolphin,image-keyboard-response,88,32,211068,641,stimuli/46_100.jpg,j,NA,NA,FALSE,46,100,same,f,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
pxetgqmdoq3,dolphin,image-keyboard-response,90,33,213188,665,stimuli/3_150.jpg,f,NA,NA,TRUE,3,150,same,f,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
pxetgqmdoq3,dolphin,image-keyboard-response,92,34,216249,2609,stimuli/15_50_R.jpg,j,NA,NA,TRUE,15,50,different,j,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
pxetgqmdoq3,dolphin,image-keyboard-response,94,35,218332,1630,stimuli/6_50.jpg,j,NA,NA,FALSE,6,50,same,f,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
pxetgqmdoq3,dolphin,image-keyboard-response,96,36,220408,620,stimuli/24_0_R.jpg,f,NA,NA,FALSE,24,0,different,j,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
pxetgqmdoq3,dolphin,image-keyboard-response,98,37,222195,332,stimuli/34_150.jpg,j,NA,NA,FALSE,34,150,same,f,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
pxetgqmdoq3,dolphin,image-keyboard-response,100,38,224020,369,stimuli/4_50.jpg,f,NA,NA,TRUE,4,50,same,f,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
pxetgqmdoq3,dolphin,image-keyboard-response,102,39,225479,1007,stimuli/37_100_R.jpg,f,NA,NA,FALSE,37,100,different,j,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
pxetgqmdoq3,dolphin,image-keyboard-response,104,40,227259,325,stimuli/27_50_R.jpg,j,NA,NA,TRUE,27,50,different,j,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
pxetgqmdoq3,dolphin,image-keyboard-response,106,41,230504,2792,stimuli/35_50_R.jpg,j,NA,NA,TRUE,35,50,different,j,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
pxetgqmdoq3,dolphin,image-keyboard-response,108,42,231851,895,stimuli/46_0.jpg,f,NA,NA,TRUE,46,0,same,f,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
pxetgqmdoq3,dolphin,image-keyboard-response,110,43,234030,1726,stimuli/36_100_R.jpg,j,NA,NA,TRUE,36,100,different,j,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
pxetgqmdoq3,dolphin,image-keyboard-response,112,44,236353,1870,stimuli/42_100.jpg,j,NA,NA,FALSE,42,100,same,f,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
pxetgqmdoq3,dolphin,image-keyboard-response,114,45,239295,1486,stimuli/31_0_R.jpg,j,NA,NA,TRUE,31,0,different,j,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
pxetgqmdoq3,dolphin,image-keyboard-response,116,46,240585,838,stimuli/36_150_R.jpg,j,NA,NA,TRUE,36,150,different,j,23,4th year,Cognitive Behavioral Neuroscience,,Woman,being able to tell shapes apart,"I think the instructions were a bit unclear, an image would've helped",experimental
